Year;Rank;Country;Documents;Citable.documents;Citations;Self.Citations;Citations.per.Document;H.index
2008;20;Turkey;25816;24473;237318;56908;9,19;266
2008;21;Belgium;23181;21545;449067;65958;19,37;547
2008;22;Iran;19434;18951;159023;59255;8,18;180
2008;23;Austria;16833;15619;272493;39587;16,19;449
2008;24;Israel;16487;15329;285387;39684;17,31;496
2008;25;Greece;16230;14889;209546;33157;12,91;326
2008;26;Denmark;15231;13993;338607;48742;22,23;518
2008;27;Finland;14287;13442;251146;39662;17,58;443
2008;28;Mexico;13990;13434;140778;29532;10,06;289
2008;29;Czech Republic;13648;13234;141121;33117;10,34;294
2008;30;Hong Kong;13234;12424;205420;26354;15,52;359
2008;31;Norway;12681;11627;222648;35774;17,56;402
2008;32;Singapore;12673;11796;200640;26976;15,83;349
2008;33;Portugal;12466;11835;174973;33588;14,04;297
2008;34;New Zealand;10349;9238;157274;24483;15,2;351
2008;35;South Africa;9730;8931;129147;29487;13,27;292
2008;36;Ireland;9330;8442;156000;19644;16,72;332
2008;37;Argentina;8884;8438;116726;24370;13,14;273
2008;38;Hungary;8812;8394;103079;16404;11,7;301
2008;39;Romania;8595;8456;53667;13787;6,24;167
2008;40;Thailand;7864;7589;83246;14702;10,59;213
2008;41;Malaysia;7816;7559;51588;14128;6,6;165
2008;42;Ukraine;7183;7084;39767;10619;5,54;174
2008;43;Egypt;6512;6301;58838;11115;9,04;165
2008;44;Chile;5902;5656;71471;13947;12,11;233
2008;45;Pakistan;5067;4866;43477;12382;8,58;148
2008;46;Croatia;4813;4645;32227;6930;6,7;177
2008;47;Slovakia;4597;4457;40498;7197;8,81;180
2008;48;Slovenia;4377;4204;47115;9191;10,76;189
2008;49;Tunisia;3842;3547;28127;5714;7,32;109
2008;50;Serbia;3776;3672;30416;7748;8,06;100
2008;51;Colombia;3581;3460;34452;5369;9,62;169
2008;52;Nigeria;3580;3460;22592;5159;6,31;115
2008;53;Bulgaria;3413;3314;30265;4669;8,87;167
2008;54;Saudi Arabia;3248;3053;25372;3968;7,81;164
2008;55;Lithuania;2903;2844;19232;6006;6,62;133
2008;56;Algeria;2468;2444;17908;3319;7,26;97
2008;57;Venezuela;2283;2195;16454;1914;7,21;155
2008;58;Morocco;1872;1777;14928;2449;7,97;117
2008;59;Jordan;1807;1754;13798;1924;7,64;102
2008;60;Cuba;1791;1691;10186;1880;5,69;115
2008;61;Estonia;1677;1608;22538;4077;13,44;162
2008;62;United Arab Emirates;1660;1544;14440;1298;8,7;112
2008;63;Bangladesh;1634;1568;13874;2634;8,49;124
2008;64;Viet Nam;1485;1429;18175;2813;12,24;133
2008;65;Belarus;1453;1428;9380;1688;6,46;122
2008;66;Indonesia;1406;1324;16432;1989;11,69;140
2008;67;Kenya;1299;1193;21858;3717;16,83;165
2008;68;Lebanon;1220;1109;12543;1294;10,28;122
2008;69;Kuwait;1089;1045;8863;1077;8,14;100
2008;70;Philippines;1044;952;13616;1426;13,04;147
2008;71;Puerto Rico;990;952;14693;1100;14,84;156
2008;72;Cyprus;954;883;11048;1460;11,58;113
2008;73;Iceland;907;802;19110;2017;21,07;198
2008;74;Latvia;835;795;5533;1035;6,63;104
2008;75;Uruguay;786;756;13269;1570;16,88;124
2008;76;Sri Lanka;777;714;6889;810;8,87;107
2008;77;Peru;774;730;12805;1545;16,54;140
2008;78;Cameroon;648;613;6559;1330;10,12;85
2008;79;Oman;622;594;5392;593;8,67;83
2008;80;Tanzania;618;580;10380;1611;16,8;113
2008;81;Luxembourg;616;579;8807;870;14,3;105
2008;82;Armenia;610;600;7593;1282;12,45;126
2008;83;Uganda;610;542;12513;1989;20,51;118
2008;84;Ethiopia;597;565;6285;1521;10,53;88
2008;85;Azerbaijan;583;577;2579;429;4,42;58
2008;86;Ghana;553;516;7929;898;14,34;92
2008;87;Georgia;546;514;5148;834;9,43;101
2008;88;Qatar;542;512;4514;556;8,33;70
2008;89;Costa Rica;513;479;8602;926;16,77;127
2008;90;Nepal;503;442;4197;595;8,34;87
2008;91;Bosnia and Herzegovina;489;478;2303;313;4,71;55
2008;92;Macedonia;486;468;2958;440;6,09;74
2008;93;Iraq;441;417;2269;271;5,15;51
2008;94;Uzbekistan;441;433;3228;468;7,32;64
2008;95;Ecuador;409;385;8800;978;21,52;100
2008;96;Senegal;363;332;3873;484;10,67;89
2008;97;Kazakhstan;343;335;1623;250;4,73;64
2008;98;Syrian Arab Republic;337;328;4531;411;13,45;74
2008;99;Côte d'Ivoire;324;311;2709;348;8,36;82
2008;100;Panama;317;300;8009;879;25,26;128
2008;101;Botswana;315;297;2408;256;7,64;71
2008;102;Jamaica;315;274;2334;364;7,41;71
2008;103;Moldova;307;300;3576;541;11,65;74
2008;104;Trinidad and Tobago;307;275;4329;226;14,1;72
2008;105;Zimbabwe;305;281;4747;481;15,56;90
2008;106;Sudan;302;291;2405;321;7,96;65
2008;107;Malawi;296;277;4983;722;16,83;97
2008;108;Malta;278;251;2850;291;10,25;75
2008;109;Bahrain;277;251;1625;154;5,87;48
2008;110;Burkina Faso;275;271;4945;634;17,98;77
2008;111;Palestine ;256;246;2304;277;9;53
2008;112;Bolivia;246;236;4502;365;18,3;78
2008;113;Libyan Arab Jamahiriya;232;228;1446;112;6,23;45
2008;114;Zambia;226;210;4344;561;19,22;83
2008;115;Benin;215;206;2262;447;10,52;59
2008;116;Mongolia;209;198;1764;250;8,44;65
2008;117;Madagascar;203;192;3137;442;15,45;68
2008;118;Macao;198;189;1683;106;8,5;47
2008;119;Congo;161;151;1970;222;12,24;63
2008;120;Cambodia;149;133;2480;318;16,64;65
2008;121;Fiji;139;125;2013;123;14,48;52
2008;122;New Caledonia;139;134;2370;344;17,05;66
2008;123;Mali;138;126;2156;308;15,62;68
2008;124;Mozambique;134;125;3151;322;23,51;66
2008;125;Papua New Guinea;131;125;1985;208;15,15;66
2008;126;Montenegro;129;126;1136;182;8,81;28
2008;127;Yemen;124;120;922;117;7,44;46
2008;128;Gambia;120;107;3396;347;28,3;90
2008;129;Guatemala;113;102;1292;88;11,43;63
2008;130;Gabon;111;104;1713;155;15,43;73
2008;131;Laos;110;103;1406;187;12,78;54
2008;132;Mauritius;108;97;849;89;7,86;50
2008;133;Myanmar;104;103;663;33;6,38;46
2008;134;Albania;103;99;890;104;8,64;43
2008;135;Brunei Darussalam;99;89;1002;64;10,12;49
2008;136;Kyrgyzstan;99;95;613;57;6,19;40
2008;137;Monaco;98;86;2179;257;22,23;69
2008;138;Namibia;98;93;1450;101;14,8;67
2008;139;Barbados;94;82;844;56;8,98;60
2008;140;Guadeloupe;94;84;953;97;10,14;49
2008;141;Liechtenstein;93;84;1000;96;10,75;50
2008;142;Nicaragua;86;84;1584;101;18,42;56
2008;143;Niger;85;83;1442;106;16,96;54
2008;144;Grenada;80;77;456;36;5,7;29
2008;145;Rwanda;74;65;1079;85;14,58;48
2008;146;Togo;72;67;385;35;5,35;37
2008;147;Paraguay;70;70;638;74;9,11;54
2008;148;French Polynesia;70;64;930;90;13,29;54
2008;149;Dominican Republic;69;63;1019;66;14,77;47
2008;150;North Korea;68;65;499;6;7,34;75
2008;151;Tajikistan;62;60;317;82;5,11;28
2008;152;Swaziland;59;52;395;30;6,69;41
2008;153;French Guiana;58;52;902;90;15,55;51
2008;154;Greenland;47;46;917;127;19,51;45
2008;155;Reunion;44;42;392;7;8,91;34
2008;156;El Salvador;42;39;533;16;12,69;40
2008;157;Honduras;41;40;641;35;15,63;48
2008;158;Afghanistan;40;35;431;81;10,78;29
2008;159;Netherlands Antilles;40;37;551;19;13,78;42
2008;160;Faroe Islands;37;32;738;68;19,95;45
2008;161;Guinea;37;33;388;7;10,49;41
2008;162;Seychelles;37;34;520;56;14,05;41
2008;163;Bermuda;36;32;1027;43;28,53;69
2008;164;Guam;35;34;406;16;11,6;52
2008;165;Lesotho;34;32;320;13;9,41;26
2008;166;Angola;33;33;272;26;8,24;31
2008;167;Haïti;33;29;1343;50;40,7;43
2008;168;Martinique;31;30;281;17;9,06;36
2008;169;Central African Republic;28;25;232;18;8,29;39
2008;170;Eritrea;25;24;200;5;8;32
2008;171;Mauritania;25;21;142;3;5,68;30
2008;172;Chad;25;23;259;46;10,36;32
2008;173;Guyana;24;23;118;4;4,92;30
2008;174;Guinea-Bissau;21;19;475;87;22,62;47
2008;175;Sierra Leone;21;21;180;19;8,57;26
2008;176;Bhutan;20;18;145;10;7,25;23
2008;177;Democratic Republic Congo;20;20;303;8;15,15;38
2008;178;Cayman Islands;20;20;194;10;9,7;20
2008;179;Suriname;19;17;122;16;6,42;27
2008;180;Bahamas;16;16;281;21;17,56;32
2008;181;Falkland Islands (Malvinas);16;16;209;21;13,06;31
2008;182;San Marino;14;12;195;3;13,93;21
2008;183;Virgin Islands (U.S.);14;14;230;3;16,43;27
2008;184;Samoa;14;12;216;18;15,43;25
2008;185;Solomon Islands;13;11;82;4;6,31;31
2008;186;Vanuatu;13;13;145;22;11,15;26
2008;187;American Samoa;11;10;428;8;38,91;20
2008;188;Burundi;11;10;181;4;16,45;28
2008;189;Saint Kitts and Nevis;11;10;90;2;8,18;20
2008;190;Liberia;11;9;128;9;11,64;19
2008;191;Antigua and Barbuda;10;10;19;0;1,9;11
2008;192;Federated States of Micronesia;10;10;115;6;11,5;22
2008;193;Gibraltar;10;8;287;39;28,7;17
2008;194;Belize;9;9;104;10;11,56;32
2008;195;Cape Verde;9;9;262;11;29,11;14
2008;196;Palau;9;9;198;6;22;24
2008;197;Virgin Islands (British);9;9;145;4;16,11;19
2008;198;Djibouti;8;8;47;4;5,88;16
2008;199;Dominica;8;7;57;12;7,13;21
2008;200;Maldives;8;8;117;1;14,63;20
2008;201;Mayotte;7;7;14;1;2;10
2008;202;Timor-Leste;7;5;47;0;6,71;11
2008;203;Equatorial Guinea;6;6;52;10;8,67;18
2008;204;Northern Mariana Islands;5;5;22;1;4,4;13
2008;205;Turkmenistan;5;5;24;5;4,8;19
2008;206;Tonga;5;4;131;1;26,2;18
2008;207;Andorra;4;4;99;3;24,75;20
2008;208;British Indian Ocean Territory;4;1;0;0;0;7
2008;209;Montserrat;4;4;36;7;9;26
2008;210;Somalia;4;4;42;0;10,5;14
2008;211;Saint Lucia;3;3;20;1;6,67;16
2008;212;Marshall Islands;3;3;14;0;4,67;16
2008;213;Norfolk Island;3;3;3;0;1;6
2008;214;Comoros;2;2;77;6;38,5;12
2008;215;Nauru;2;2;0;0;0;6
2008;216;Turks and Caicos Islands;2;2;5;1;2,5;11
2008;217;Aruba;1;0;1;0;1;11
2008;218;French Southern Territories;1;1;16;0;16;4
2008;219;Western Sahara;1;1;7;0;7;3
2008;220;Saint Helena;1;1;0;0;0;3
2008;221;Tuvalu;1;1;53;0;53;7
2008;222;United States Minor Outlying Islands;1;1;0;0;0;10
2008;223;Wallis and Futuna;1;1;0;0;0;4
2009;1;United States;547784;483914;8265271;3982946;15,09;1648
2009;2;China;299322;296050;1927282;1078418;6,44;495
2009;3;United Kingdom;157062;132864;2302295;571912;14,66;1015
2009;4;Germany;139541;128689;1932499;531147;13,85;887
2009;5;Japan;123619;118997;1197002;346904;9,68;745
2009;6;France;101269;94675;1317952;315638;13,01;811
2009;7;Canada;84202;76446;1230618;241365;14,62;794
2009;8;Italy;80844;74064;1079508;267144;13,35;713
2009;9;Spain;67077;62130;838922;209184;12,51;591
2009;10;India;66802;62976;523224;179760;7,83;383
2009;11;Australia;61677;54880;858475;200362;13,92;644
2009;12;South Korea;53743;52262;540683;123947;10,06;424
2009;13;Netherlands;46267;41392;832384;146682;17,99;694
2009;14;Brazil;45959;43959;369504;136398;8,04;379
2009;15;Russian Federation;38288;37487;196465;64803;5,13;390
2009;16;Taiwan;37565;36465;348700;82040;9,28;331
2009;17;Switzerland;32678;29788;631837;93347;19,34;686
2009;18;Turkey;30208;28708;225268;56101;7,46;266
2009;19;Poland;28884;27886;218871;56806;7,58;371
2009;20;Sweden;27966;25930;482219;79077;17,24;614
2009;21;Belgium;25121;23087;413666;64387;16,47;547
2009;22;Iran;24008;23499;175210;66905;7,3;180
2009;23;Austria;18311;16721;250866;37097;13,7;449
2009;24;Greece;17429;15905;198634;30857;11,4;326
2009;25;Denmark;16939;15242;312742;46439;18,46;518
2009;26;Israel;16848;15406;233700;34599;13,87;496
2009;27;Finland;15170;14250;218764;36839;14,42;443
2009;28;Mexico;14909;14190;125758;25930;8,44;289
2009;29;Czech Republic;14750;14256;132192;33563;8,96;294
2009;30;Norway;14739;13328;209210;33601;14,19;402
2009;31;Hong Kong;14087;13208;186523;24345;13,24;359
2009;32;Portugal;13842;13116;171581;33250;12,4;297
2009;33;Singapore;13722;12798;200525;27666;14,61;349
2009;34;Malaysia;11324;11043;70985;20967;6,27;165
2009;35;South Africa;11319;10242;120401;27245;10,64;292
2009;36;New Zealand;11100;9952;144796;23259;13,04;351
2009;37;Romania;11072;10891;48297;15167;4,36;167
2009;38;Ireland;10685;9502;153534;19446;14,37;332
2009;39;Argentina;9954;9443;105117;22269;10,56;273
2009;40;Hungary;8712;8292;90441;14537;10,38;301
2009;41;Thailand;8410;7971;82952;14832;9,86;213
2009;42;Egypt;8281;8087;60252;11862;7,28;165
2009;43;Ukraine;7041;6887;30182;9681;4,29;174
2009;44;Chile;6581;6275;67667;14103;10,28;233
2009;45;Pakistan;6328;6088;41801;12160;6,61;148
2009;46;Croatia;5464;5262;33467;7309;6,13;177
2009;47;Slovenia;4740;4558;49138;8275;10,37;189
2009;48;Nigeria;4584;4414;20845;4984;4,55;115
2009;49;Serbia;4531;4377;31161;8767;6,88;100
2009;50;Slovakia;4500;4352;33164;6958;7,37;180
2009;51;Tunisia;4325;4187;26839;5979;6,21;109
2009;52;Saudi Arabia;4314;4126;32746;5672;7,59;164
2009;53;Colombia;4130;3969;32229;5149;7,8;169
2009;54;Bulgaria;3735;3620;26615;4242;7,13;167
2009;55;Algeria;3093;3058;18001;3539;5,82;97
2009;56;Lithuania;2728;2669;16150;5027;5,92;133
2009;57;Venezuela;2374;2259;13835;1695;5,83;155
2009;58;Morocco;2227;2098;12411;2289;5,57;117
2009;59;Cuba;2041;1934;8940;1586;4,38;115
2009;60;Jordan;1978;1915;13327;1575;6,74;102
2009;61;United Arab Emirates;1955;1844;14134;1508;7,23;112
2009;62;Indonesia;1950;1803;19496;2256;10;140
2009;63;Bangladesh;1884;1796;13336;2840;7,08;124
2009;64;Estonia;1800;1690;22344;4176;12,41;162
2009;65;Viet Nam;1709;1624;15225;2682;8,91;133
2009;66;Belarus;1624;1609;7365;1450;4,54;122
2009;67;Kenya;1528;1353;20456;3178;13,39;165
2009;68;Lebanon;1298;1192;12026;1222;9,27;122
2009;69;Cyprus;1278;1172;11948;1687;9,35;113
2009;70;Philippines;1175;1063;15449;1679;13,15;147
2009;71;Kuwait;1146;1109;7137;895;6,23;100
2009;72;Iceland;1048;961;24202;2110;23,09;198
2009;73;Peru;930;839;11777;1425;12,66;140
2009;74;Latvia;902;865;5261;916;5,83;104
2009;75;Puerto Rico;881;847;13885;901;15,76;156
2009;76;Uruguay;879;836;10120;1680;11,51;124
2009;77;Luxembourg;836;785;10989;1128;13,14;105
2009;78;Sri Lanka;804;733;5917;603;7,36;107
2009;79;Azerbaijan;777;760;1868;505;2,4;58
2009;80;Tanzania;761;684;12733;1756;16,73;113
2009;81;Ethiopia;755;715;7801;1727;10,33;88
2009;82;Oman;753;711;4778;628;6,35;83
2009;83;Cameroon;745;674;7036;1257;9,44;85
2009;84;Uganda;744;684;11134;1971;14,97;118
2009;85;Ghana;721;659;6877;788;9,54;92
2009;86;Armenia;690;668;5693;1047;8,25;126
2009;87;Georgia;673;626;4556;605;6,77;101
2009;88;Qatar;629;592;5847;504;9,3;70
2009;89;Macedonia;624;603;3130;338;5,02;74
2009;90;Nepal;617;547;4191;578;6,79;87
2009;91;Iraq;582;551;2191;334;3,76;51
2009;92;Bosnia and Herzegovina;557;545;2384;313;4,28;55
2009;93;Costa Rica;557;522;8960;789;16,09;127
2009;94;Uzbekistan;530;517;2573;577;4,85;64
2009;95;Ecuador;495;464;6518;831;13,17;100
2009;96;Kazakhstan;442;421;1832;366;4,14;64
2009;97;Sudan;432;411;3774;437;8,74;65
2009;98;Senegal;403;376;3899;487;9,67;89
2009;99;Trinidad and Tobago;376;349;2724;201;7,24;72
2009;100;Moldova;360;352;3103;472;8,62;74
2009;101;Libyan Arab Jamahiriya;357;347;1241;118;3,48;45
2009;102;Panama;336;315;6682;741;19,89;128
2009;103;Palestine ;322;295;2288;371;7,11;53
2009;104;Syrian Arab Republic;321;282;2784;339;8,67;74
2009;105;Jamaica;315;280;1751;205;5,56;71
2009;106;Côte d'Ivoire;309;301;2711;259;8,77;82
2009;107;Zimbabwe;309;269;3545;424;11,47;90
2009;108;Bahrain;308;288;1685;172;5,47;48
2009;109;Burkina Faso;305;295;3916;663;12,84;77
2009;110;Botswana;298;276;1901;237;6,38;71
2009;111;Malawi;290;272;4449;636;15,34;97
2009;112;Benin;262;251;2250;500;8,59;59
2009;113;Mongolia;256;252;1927;254;7,53;65
2009;114;Malta;254;229;1860;174;7,32;75
2009;115;Bolivia;248;231;3523;322;14,21;78
2009;116;Macao;247;236;1490;223;6,03;47
2009;117;Zambia;220;203;3741;417;17;83
2009;118;Madagascar;204;197;2161;293;10,59;68
2009;119;Cambodia;185;167;4380;376;23,68;65
2009;120;Yemen;178;175;1404;132;7,89;46
2009;121;Congo;177;170;2578;247;14,56;63
2009;122;North Korea;172;171;1086;6;6,31;75
2009;123;Mali;164;156;3162;267;19,28;68
2009;124;Mozambique;162;150;2367;332;14,61;66
2009;125;New Caledonia;157;154;2159;265;13,75;66
2009;126;Guatemala;150;134;1411;123;9,41;63
2009;127;Fiji;149;132;1311;140;8,8;52
2009;128;Guadeloupe;143;136;1079;101;7,55;49
2009;129;Montenegro;139;138;864;183;6,22;28
2009;130;Myanmar;138;131;782;54;5,67;46
2009;131;Albania;132;127;544;65;4,12;43
2009;132;Mauritius;127;125;742;83;5,84;50
2009;133;Gabon;122;113;1709;181;14,01;73
2009;134;Monaco;120;109;1914;192;15,95;69
2009;135;Gambia;119;111;2619;205;22,01;90
2009;136;Namibia;117;106;2165;136;18,5;67
2009;137;Brunei Darussalam;112;89;624;60;5,57;49
2009;138;Niger;112;110;1238;141;11,05;54
2009;139;Papua New Guinea;112;105;1924;183;17,18;66
2009;140;Laos;102;97;1044;159;10,24;54
2009;141;Nicaragua;99;92;1189;106;12,01;56
2009;142;Rwanda;97;86;1403;109;14,46;48
2009;143;Barbados;93;74;1051;51;11,3;60
2009;144;Paraguay;87;84;994;90;11,43;54
2009;145;Togo;87;84;499;56;5,74;37
2009;146;French Polynesia;83;79;1428;112;17,2;54
2009;147;Liechtenstein;79;67;688;47;8,71;50
2009;148;Swaziland;77;73;679;39;8,82;41
2009;149;El Salvador;74;71;671;33;9,07;40
2009;150;Kyrgyzstan;71;68;430;39;6,06;40
2009;151;Honduras;61;60;512;44;8,39;48
2009;152;Grenada;59;44;453;25;7,68;29
2009;153;Dominican Republic;57;51;599;53;10,51;47
2009;154;Afghanistan;55;48;278;36;5,05;29
2009;155;Netherlands Antilles;54;53;878;4;16,26;42
2009;156;French Guiana;53;52;1499;65;28,28;51
2009;157;Tajikistan;47;45;225;34;4,79;28
2009;158;Guyana;46;39;258;3;5,61;30
2009;159;Reunion;45;41;423;10;9,4;34
2009;160;Guam;43;37;525;16;12,21;52
2009;161;Democratic Republic Congo;42;39;776;16;18,48;38
2009;162;Haïti;41;32;758;42;18,49;43
2009;163;Angola;40;38;481;36;12,03;31
2009;164;Martinique;39;35;476;30;12,21;36
2009;165;Bermuda;38;34;1374;87;36,16;69
2009;166;Sierra Leone;38;30;264;33;6,95;26
2009;167;Greenland;35;34;795;74;22,71;45
2009;168;Lesotho;32;30;268;18;8,38;26
2009;169;Chad;31;29;448;25;14,45;32
2009;170;Central African Republic;30;30;411;9;13,7;39
2009;171;Seychelles;29;25;329;53;11,34;41
2009;172;Bahamas;28;28;486;50;17,36;32
2009;173;Bhutan;28;27;251;14;8,96;23
2009;174;Belize;27;26;234;26;8,67;32
2009;175;Guinea;27;26;614;21;22,74;41
2009;176;Eritrea;26;26;178;10;6,85;32
2009;177;Cayman Islands;24;22;162;11;6,75;20
2009;178;Mauritania;24;23;196;12;8,17;30
2009;179;Guinea-Bissau;23;21;594;94;25,83;47
2009;180;Vanuatu;22;21;188;18;8,55;26
2009;181;Samoa;22;21;309;30;14,05;25
2009;182;Faroe Islands;20;18;292;21;14,6;45
2009;183;Cape Verde;17;16;101;11;5,94;14
2009;184;Djibouti;17;16;131;7;7,71;16
2009;185;Falkland Islands (Malvinas);17;16;161;19;9,47;31
2009;186;Saint Kitts and Nevis;16;11;155;5;9,69;20
2009;187;Equatorial Guinea;15;15;238;20;15,87;18
2009;188;Burundi;14;13;142;5;10,14;28
2009;189;Virgin Islands (British);14;14;203;4;14,5;19
2009;190;American Samoa;13;12;114;17;8,77;20
2009;191;Federated States of Micronesia;13;13;216;9;16,62;22
2009;192;Dominica;12;9;39;7;3,25;21
2009;193;Suriname;12;12;40;1;3,33;27
2009;194;Liberia;11;6;65;1;5,91;19
2009;195;Solomon Islands;11;9;125;14;11,36;31
2009;196;Turkmenistan;10;8;26;4;2,6;19
2009;197;Tonga;10;9;316;4;31,6;18
2009;198;Andorra;8;7;147;3;18,38;20
2009;199;Virgin Islands (U.S.);8;7;58;1;7,25;27
2009;200;Antigua and Barbuda;7;7;11;0;1,57;11
2009;201;Mayotte;7;7;96;4;13,71;10
2009;202;Palau;7;7;55;1;7,86;24
2009;203;Maldives;6;6;223;5;37,17;20
2009;204;Timor-Leste;6;4;35;0;5,83;11
2009;205;United States Minor Outlying Islands;6;6;11;0;1,83;10
2009;206;Aruba;5;3;13;1;2,6;11
2009;207;Gibraltar;5;5;37;1;7,4;17
2009;208;Marshall Islands;5;5;51;4;10,2;16
2009;209;San Marino;5;5;100;6;20;21
2009;210;Anguilla;4;3;21;1;5,25;6
2009;211;Cocos (Keeling) Islands;4;4;3;0;0,75;4
2009;212;British Indian Ocean Territory;4;4;15;0;3,75;7
2009;213;Northern Mariana Islands;4;3;33;0;8,25;13
2009;214;Montserrat;4;4;77;3;19,25;26
2009;215;Norfolk Island;4;4;29;0;7,25;6
2009;216;Cook Islands;3;2;12;0;4;13
2009;217;Comoros;3;3;8;0;2,67;12
2009;218;Western Sahara;3;3;4;0;1,33;3
2009;219;Saint Helena;3;3;16;0;5,33;3
2009;220;Svalbard and Jan Mayen;3;3;27;0;9;8
2009;221;Somalia;3;3;7;0;2,33;14
2009;222;Sao Tome and Principe;3;3;98;3;32,67;15
2009;223;Turks and Caicos Islands;3;3;25;4;8,33;11
2009;224;Saint Vincent and The Grenadines;3;3;3;0;1;11
2009;225;Nauru;2;2;0;0;0;6
2009;226;Wallis and Futuna;2;1;1;0;0,5;4
2009;227;Kiribati;1;1;0;0;0;8
2009;228;South Georgia and The South Sandwich Islands;1;1;1;0;1;2
2009;229;Tuvalu;1;1;0;0;0;7
2010;1;United States;574412;503288;6800806;3311078;11,84;1648
2010;2;China;335565;331690;1821437;1031734;5,43;495
2010;3;United Kingdom;163791;136493;1907932;490106;11,65;1015
2010;4;Germany;145970;133693;1663919;467176;11,4;887
2010;5;Japan;125087;119665;974467;286551;7,79;745
2010;6;France;105138;97043;1119245;273727;10,65;811
2010;7;Canada;87575;78714;1027500;208363;11,73;794
2010;8;Italy;83208;75616;916383;238215;11,01;713
2010;9;India;78955;74310;468902;165950;5,94;383
2010;10;Spain;71572;65641;735241;188068;10,27;591
2010;11;Australia;67196;59434;750218;178555;11,16;644
2010;12;South Korea;60052;58286;500119;119137;8,33;424
2010;13;Brazil;49642;47256;310957;113861;6,26;379
2010;14;Netherlands;48429;43142;726534;135192;15;694
2010;15;Taiwan;40103;38832;286272;71866;7,14;331
2010;16;Russian Federation;39432;38572;176808;58821;4,48;390
2010;17;Switzerland;34604;31548;546761;84017;15,8;686
2010;18;Turkey;32616;30842;177655;47294;5,45;266
2010;19;Poland;30261;29069;184683;52722;6,1;371
2010;20;Sweden;29738;27357;410984;68735;13,82;614
2010;21;Iran;29588;28975;172259;65958;5,82;180
2010;22;Belgium;26277;24017;349864;56268;13,31;547
2010;23;Austria;19079;17481;237067;35504;12,43;449
2010;24;Denmark;17917;16269;274551;44795;15,32;518
2010;25;Greece;17540;15902;159959;27097;9,12;326
2010;26;Israel;17145;15541;205222;30866;11,97;496
2010;27;Czech Republic;16608;15967;124414;30744;7,49;294
2010;28;Mexico;15828;14927;105697;22089;6,68;289
2010;29;Finland;15705;14605;198269;33278;12,62;443
2010;30;Malaysia;15547;15211;75422;24116;4,85;165
2010;31;Norway;15525;13890;174654;29929;11,25;402
2010;32;Portugal;15516;14610;141953;29938;9,15;297
2010;33;Singapore;15278;14228;194802;27788;12,75;349
2010;34;Hong Kong;13819;12847;150298;20881;10,88;359
2010;35;Romania;12974;12740;49124;15542;3,79;167
2010;36;South Africa;12427;11206;111847;26544;9;292
2010;37;New Zealand;11757;10489;125223;22150;10,65;351
2010;38;Ireland;11594;10460;135608;18586;11,7;332
2010;39;Argentina;10582;9935;93630;19293;8,85;273
2010;40;Thailand;9965;9332;67947;12788;6,82;213
2010;41;Egypt;9263;8963;58120;11675;6,27;165
2010;42;Hungary;8711;8198;76905;13179;8,83;301
2010;43;Pakistan;7519;7239;40399;11936;5,37;148
2010;44;Ukraine;7511;7363;27342;8314;3,64;174
2010;45;Chile;7015;6675;59061;12713;8,42;233
2010;46;Saudi Arabia;6259;5972;46792;8622;7,48;164
2010;47;Croatia;5662;5470;36585;6444;6,46;177
2010;48;Serbia;5231;5070;30987;8385;5,92;100
2010;49;Nigeria;5163;4990;19186;4090;3,72;115
2010;50;Slovakia;4953;4789;31038;6944;6,27;180
2010;51;Slovenia;4838;4630;37989;7675;7,85;189
